method,variant_id,decision_date,stance,action,target_exposure,cash_votes,required_cash_votes,status,current_report_date,current_availability_date,complete_releases_available,prior_releases_used,signals
cftc_legacy_causal_2_of_3_v1,cot_52w_z075,2017-04-07,LONG,BUY_ALL,1,0,2,ready,2017-03-28,2017-04-05,613,52,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': 0.3561853775869845, 'history_count': 52, 'history_mean': 0.31921292780190835, 'history_stddev': 0.13050714624850196, 'z_score': 0.2832982778941159, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': 0.30045494079987684, 'history_count': 52, 'history_mean': 0.30676655217350396, 'history_stddev': 0.12117358156157547, 'z_score': -0.052087355117252356, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': -0.1993326608209824, 'history_count': 52, 'history_mean': -0.18442123100819272, 'history_stddev': 0.05025457756200131, 'z_score': -0.29671784215861285, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_52w_z075,2017-04-10,LONG,BUY_ALL,1,0,2,ready,2017-03-28,2017-04-05,613,52,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': 0.3561853775869845, 'history_count': 52, 'history_mean': 0.31921292780190835, 'history_stddev': 0.13050714624850196, 'z_score': 0.2832982778941159, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': 0.30045494079987684, 'history_count': 52, 'history_mean': 0.30676655217350396, 'history_stddev': 0.12117358156157547, 'z_score': -0.052087355117252356, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': -0.1993326608209824, 'history_count': 52, 'history_mean': -0.18442123100819272, 'history_stddev': 0.05025457756200131, 'z_score': -0.29671784215861285, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_52w_z075,2017-04-11,LONG,BUY_ALL,1,0,2,ready,2017-03-28,2017-04-05,613,52,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': 0.3561853775869845, 'history_count': 52, 'history_mean': 0.31921292780190835, 'history_stddev': 0.13050714624850196, 'z_score': 0.2832982778941159, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': 0.30045494079987684, 'history_count': 52, 'history_mean': 0.30676655217350396, 'history_stddev': 0.12117358156157547, 'z_score': -0.052087355117252356, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': -0.1993326608209824, 'history_count': 52, 'history_mean': -0.18442123100819272, 'history_stddev': 0.05025457756200131, 'z_score': -0.29671784215861285, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_52w_z075,2017-04-12,LONG,BUY_ALL,1,0,2,ready,2017-04-04,2017-04-12,614,52,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': 0.3883503966762618, 'history_count': 52, 'history_mean': 0.32421611383614446, 'history_stddev': 0.12678874624595815, 'z_score': 0.5058357680712681, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': 0.34604453627543735, 'history_count': 52, 'history_mean': 0.3098738796228772, 'history_stddev': 0.11887839053588917, 'z_score': 0.3042660359843977, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': -0.1823627608966256, 'history_count': 52, 'history_mean': -0.18747104952964636, 'history_stddev': 0.04608148267853943, 'z_score': 0.11085339134280373, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_52w_z075,2017-04-13,LONG,BUY_ALL,1,0,2,ready,2017-04-04,2017-04-12,614,52,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': 0.3883503966762618, 'history_count': 52, 'history_mean': 0.32421611383614446, 'history_stddev': 0.12678874624595815, 'z_score': 0.5058357680712681, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': 0.34604453627543735, 'history_count': 52, 'history_mean': 0.3098738796228772, 'history_stddev': 0.11887839053588917, 'z_score': 0.3042660359843977, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': -0.1823627608966256, 'history_count': 52, 'history_mean': -0.18747104952964636, 'history_stddev': 0.04608148267853943, 'z_score': 0.11085339134280373, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_52w_z075,2017-04-17,LONG,BUY_ALL,1,0,2,ready,2017-04-04,2017-04-12,614,52,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': 0.3883503966762618, 'history_count': 52, 'history_mean': 0.32421611383614446, 'history_stddev': 0.12678874624595815, 'z_score': 0.5058357680712681, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': 0.34604453627543735, 'history_count': 52, 'history_mean': 0.3098738796228772, 'history_stddev': 0.11887839053588917, 'z_score': 0.3042660359843977, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': -0.1823627608966256, 'history_count': 52, 'history_mean': -0.18747104952964636, 'history_stddev': 0.04608148267853943, 'z_score': 0.11085339134280373, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_52w_z075,2017-04-18,LONG,BUY_ALL,1,0,2,ready,2017-04-04,2017-04-12,614,52,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': 0.3883503966762618, 'history_count': 52, 'history_mean': 0.32421611383614446, 'history_stddev': 0.12678874624595815, 'z_score': 0.5058357680712681, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': 0.34604453627543735, 'history_count': 52, 'history_mean': 0.3098738796228772, 'history_stddev': 0.11887839053588917, 'z_score': 0.3042660359843977, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': -0.1823627608966256, 'history_count': 52, 'history_mean': -0.18747104952964636, 'history_stddev': 0.04608148267853943, 'z_score': 0.11085339134280373, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_52w_z075,2017-04-19,LONG,BUY_ALL,1,1,2,ready,2017-04-11,2017-04-19,615,52,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': 0.39276730823321415, 'history_count': 52, 'history_mean': 0.3290858442915737, 'history_stddev': 0.12427052327819678, 'z_score': 0.5124422289514357, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': 0.35084745148996993, 'history_count': 52, 'history_mean': 0.313231226735003, 'history_stddev': 0.11737777607050176, 'z_score': 0.3204714385828298, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': -0.15348294358693917, 'history_count': 52, 'history_mean': -0.189311783930261, 'history_stddev': 0.0438761549653256, 'z_score': 0.8165902497982468, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_52w_z075,2017-04-20,LONG,BUY_ALL,1,1,2,ready,2017-04-11,2017-04-19,615,52,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': 0.39276730823321415, 'history_count': 52, 'history_mean': 0.3290858442915737, 'history_stddev': 0.12427052327819678, 'z_score': 0.5124422289514357, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': 0.35084745148996993, 'history_count': 52, 'history_mean': 0.313231226735003, 'history_stddev': 0.11737777607050176, 'z_score': 0.3204714385828298, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': -0.15348294358693917, 'history_count': 52, 'history_mean': -0.189311783930261, 'history_stddev': 0.0438761549653256, 'z_score': 0.8165902497982468, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_52w_z075,2017-04-21,LONG,BUY_ALL,1,1,2,ready,2017-04-11,2017-04-19,615,52,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': 0.39276730823321415, 'history_count': 52, 'history_mean': 0.3290858442915737, 'history_stddev': 0.12427052327819678, 'z_score': 0.5124422289514357, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': 0.35084745148996993, 'history_count': 52, 'history_mean': 0.313231226735003, 'history_stddev': 0.11737777607050176, 'z_score': 0.3204714385828298, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': -0.15348294358693917, 'history_count': 52, 'history_mean': -0.189311783930261, 'history_stddev': 0.0438761549653256, 'z_score': 0.8165902497982468, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_52w_z075,2017-04-24,LONG,BUY_ALL,1,1,2,ready,2017-04-11,2017-04-19,615,52,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': 0.39276730823321415, 'history_count': 52, 'history_mean': 0.3290858442915737, 'history_stddev': 0.12427052327819678, 'z_score': 0.5124422289514357, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': 0.35084745148996993, 'history_count': 52, 'history_mean': 0.313231226735003, 'history_stddev': 0.11737777607050176, 'z_score': 0.3204714385828298, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': -0.15348294358693917, 'history_count': 52, 'history_mean': -0.189311783930261, 'history_stddev': 0.0438761549653256, 'z_score': 0.8165902497982468, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_52w_z075,2017-04-25,LONG,BUY_ALL,1,1,2,ready,2017-04-11,2017-04-19,615,52,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': 0.39276730823321415, 'history_count': 52, 'history_mean': 0.3290858442915737, 'history_stddev': 0.12427052327819678, 'z_score': 0.5124422289514357, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': 0.35084745148996993, 'history_count': 52, 'history_mean': 0.313231226735003, 'history_stddev': 0.11737777607050176, 'z_score': 0.3204714385828298, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': -0.15348294358693917, 'history_count': 52, 'history_mean': -0.189311783930261, 'history_stddev': 0.0438761549653256, 'z_score': 0.8165902497982468, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_52w_z075,2017-04-26,LONG,BUY_ALL,1,0,2,ready,2017-04-18,2017-04-26,616,52,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': 0.4144901995339639, 'history_count': 52, 'history_mean': 0.333373764936419, 'history_stddev': 0.12253494652751729, 'z_score': 0.6619861263768438, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': 0.36845362033670626, 'history_count': 52, 'history_mean': 0.3161110108867965, 'history_stddev': 0.11642447432875677, 'z_score': 0.44958424550928955, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': -0.18195666029318036, 'history_count': 52, 'history_mean': -0.19036592124212648, 'history_stddev': 0.04231649855100938, 'z_score': 0.19872298599586122, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_52w_z075,2017-04-27,LONG,BUY_ALL,1,0,2,ready,2017-04-18,2017-04-26,616,52,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': 0.4144901995339639, 'history_count': 52, 'history_mean': 0.333373764936419, 'history_stddev': 0.12253494652751729, 'z_score': 0.6619861263768438, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': 0.36845362033670626, 'history_count': 52, 'history_mean': 0.3161110108867965, 'history_stddev': 0.11642447432875677, 'z_score': 0.44958424550928955, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': -0.18195666029318036, 'history_count': 52, 'history_mean': -0.19036592124212648, 'history_stddev': 0.04231649855100938, 'z_score': 0.19872298599586122, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_52w_z075,2017-04-28,LONG,BUY_ALL,1,0,2,ready,2017-04-18,2017-04-26,616,52,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': 0.4144901995339639, 'history_count': 52, 'history_mean': 0.333373764936419, 'history_stddev': 0.12253494652751729, 'z_score': 0.6619861263768438, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': 0.36845362033670626, 'history_count': 52, 'history_mean': 0.3161110108867965, 'history_stddev': 0.11642447432875677, 'z_score': 0.44958424550928955, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': -0.18195666029318036, 'history_count': 52, 'history_mean': -0.19036592124212648, 'history_stddev': 0.04231649855100938, 'z_score': 0.19872298599586122, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_52w_z075,2017-05-01,LONG,BUY_ALL,1,0,2,ready,2017-04-18,2017-04-26,616,52,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': 0.4144901995339639, 'history_count': 52, 'history_mean': 0.333373764936419, 'history_stddev': 0.12253494652751729, 'z_score': 0.6619861263768438, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': 0.36845362033670626, 'history_count': 52, 'history_mean': 0.3161110108867965, 'history_stddev': 0.11642447432875677, 'z_score': 0.44958424550928955, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': -0.18195666029318036, 'history_count': 52, 'history_mean': -0.19036592124212648, 'history_stddev': 0.04231649855100938, 'z_score': 0.19872298599586122, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_52w_z075,2017-05-02,LONG,BUY_ALL,1,0,2,ready,2017-04-18,2017-04-26,616,52,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': 0.4144901995339639, 'history_count': 52, 'history_mean': 0.333373764936419, 'history_stddev': 0.12253494652751729, 'z_score': 0.6619861263768438, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': 0.36845362033670626, 'history_count': 52, 'history_mean': 0.3161110108867965, 'history_stddev': 0.11642447432875677, 'z_score': 0.44958424550928955, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': -0.18195666029318036, 'history_count': 52, 'history_mean': -0.19036592124212648, 'history_stddev': 0.04231649855100938, 'z_score': 0.19872298599586122, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_52w_z075,2017-05-03,LONG,BUY_ALL,1,1,2,ready,2017-04-25,2017-05-03,617,52,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': 0.41664574761068, 'history_count': 52, 'history_mean': 0.3372198246726587, 'history_stddev': 0.12188020809543698, 'z_score': 0.6516720325569817, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': 0.3753220856335112, 'history_count': 52, 'history_mean': 0.3186305998007464, 'history_stddev': 0.11611184496024035, 'z_score': 0.488248945249104, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': -0.1398211245342208, 'history_count': 52, 'history_mean': -0.19139555084332766, 'history_stddev': 0.041438893982496255, 'z_score': 1.2445898370475776, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_52w_z075,2017-05-04,LONG,BUY_ALL,1,1,2,ready,2017-04-25,2017-05-03,617,52,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': 0.41664574761068, 'history_count': 52, 'history_mean': 0.3372198246726587, 'history_stddev': 0.12188020809543698, 'z_score': 0.6516720325569817, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': 0.3753220856335112, 'history_count': 52, 'history_mean': 0.3186305998007464, 'history_stddev': 0.11611184496024035, 'z_score': 0.488248945249104, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': -0.1398211245342208, 'history_count': 52, 'history_mean': -0.19139555084332766, 'history_stddev': 0.041438893982496255, 'z_score': 1.2445898370475776, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_52w_z075,2017-05-05,LONG,BUY_ALL,1,1,2,ready,2017-04-25,2017-05-03,617,52,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': 0.41664574761068, 'history_count': 52, 'history_mean': 0.3372198246726587, 'history_stddev': 0.12188020809543698, 'z_score': 0.6516720325569817, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': 0.3753220856335112, 'history_count': 52, 'history_mean': 0.3186305998007464, 'history_stddev': 0.11611184496024035, 'z_score': 0.488248945249104, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': -0.1398211245342208, 'history_count': 52, 'history_mean': -0.19139555084332766, 'history_stddev': 0.041438893982496255, 'z_score': 1.2445898370475776, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_52w_z075,2017-05-08,LONG,BUY_ALL,1,1,2,ready,2017-04-25,2017-05-03,617,52,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': 0.41664574761068, 'history_count': 52, 'history_mean': 0.3372198246726587, 'history_stddev': 0.12188020809543698, 'z_score': 0.6516720325569817, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': 0.3753220856335112, 'history_count': 52, 'history_mean': 0.3186305998007464, 'history_stddev': 0.11611184496024035, 'z_score': 0.488248945249104, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': -0.1398211245342208, 'history_count': 52, 'history_mean': -0.19139555084332766, 'history_stddev': 0.041438893982496255, 'z_score': 1.2445898370475776, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_52w_z075,2017-05-09,LONG,BUY_ALL,1,1,2,ready,2017-04-25,2017-05-03,617,52,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': 0.41664574761068, 'history_count': 52, 'history_mean': 0.3372198246726587, 'history_stddev': 0.12188020809543698, 'z_score': 0.6516720325569817, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': 0.3753220856335112, 'history_count': 52, 'history_mean': 0.3186305998007464, 'history_stddev': 0.11611184496024035, 'z_score': 0.488248945249104, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': -0.1398211245342208, 'history_count': 52, 'history_mean': -0.19139555084332766, 'history_stddev': 0.041438893982496255, 'z_score': 1.2445898370475776, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_52w_z075,2017-05-10,LONG,BUY_ALL,1,0,2,ready,2017-05-02,2017-05-10,618,52,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': 0.3876993299801815, 'history_count': 52, 'history_mean': 0.3421107055943588, 'history_stddev': 0.11984954163314829, 'z_score': 0.3803821338371615, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': 0.35676866511911914, 'history_count': 52, 'history_mean': 0.32273658157984647, 'history_stddev': 0.11425400377301348, 'z_score': 0.2978633782224704, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': -0.19743624387147166, 'history_count': 52, 'history_mean': -0.19083294386362107, 'history_stddev': 0.041933736876204164, 'z_score': -0.1574698679334184, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_52w_z075,2017-05-11,LONG,BUY_ALL,1,0,2,ready,2017-05-02,2017-05-10,618,52,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': 0.3876993299801815, 'history_count': 52, 'history_mean': 0.3421107055943588, 'history_stddev': 0.11984954163314829, 'z_score': 0.3803821338371615, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': 0.35676866511911914, 'history_count': 52, 'history_mean': 0.32273658157984647, 'history_stddev': 0.11425400377301348, 'z_score': 0.2978633782224704, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': -0.19743624387147166, 'history_count': 52, 'history_mean': -0.19083294386362107, 'history_stddev': 0.041933736876204164, 'z_score': -0.1574698679334184, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_52w_z075,2017-05-12,LONG,BUY_ALL,1,0,2,ready,2017-05-02,2017-05-10,618,52,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': 0.3876993299801815, 'history_count': 52, 'history_mean': 0.3421107055943588, 'history_stddev': 0.11984954163314829, 'z_score': 0.3803821338371615, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': 0.35676866511911914, 'history_count': 52, 'history_mean': 0.32273658157984647, 'history_stddev': 0.11425400377301348, 'z_score': 0.2978633782224704, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': -0.19743624387147166, 'history_count': 52, 'history_mean': -0.19083294386362107, 'history_stddev': 0.041933736876204164, 'z_score': -0.1574698679334184, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_52w_z075,2017-05-15,LONG,BUY_ALL,1,0,2,ready,2017-05-02,2017-05-10,618,52,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': 0.3876993299801815, 'history_count': 52, 'history_mean': 0.3421107055943588, 'history_stddev': 0.11984954163314829, 'z_score': 0.3803821338371615, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': 0.35676866511911914, 'history_count': 52, 'history_mean': 0.32273658157984647, 'history_stddev': 0.11425400377301348, 'z_score': 0.2978633782224704, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': -0.19743624387147166, 'history_count': 52, 'history_mean': -0.19083294386362107, 'history_stddev': 0.041933736876204164, 'z_score': -0.1574698679334184, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_52w_z075,2017-05-16,LONG,BUY_ALL,1,0,2,ready,2017-05-02,2017-05-10,618,52,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': 0.3876993299801815, 'history_count': 52, 'history_mean': 0.3421107055943588, 'history_stddev': 0.11984954163314829, 'z_score': 0.3803821338371615, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': 0.35676866511911914, 'history_count': 52, 'history_mean': 0.32273658157984647, 'history_stddev': 0.11425400377301348, 'z_score': 0.2978633782224704, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': -0.19743624387147166, 'history_count': 52, 'history_mean': -0.19083294386362107, 'history_stddev': 0.041933736876204164, 'z_score': -0.1574698679334184, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_52w_z075,2017-05-17,LONG,BUY_ALL,1,0,2,ready,2017-05-09,2017-05-17,619,52,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': 0.3508367400740386, 'history_count': 52, 'history_mean': 0.3488211885550024, 'history_stddev': 0.11220131541566968, 'z_score': 0.017963706678208177, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': 0.3228410744960246, 'history_count': 52, 'history_mean': 0.32892122743796676, 'history_stddev': 0.10699387082671225, 'z_score': -0.05682711444087843, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': -0.19345354566161935, 'history_count': 52, 'history_mean': -0.1913348532065901, 'history_stddev': 0.041853499446830034, 'z_score': -0.050621632194000704, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_52w_z075,2017-05-18,LONG,BUY_ALL,1,0,2,ready,2017-05-09,2017-05-17,619,52,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': 0.3508367400740386, 'history_count': 52, 'history_mean': 0.3488211885550024, 'history_stddev': 0.11220131541566968, 'z_score': 0.017963706678208177, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': 0.3228410744960246, 'history_count': 52, 'history_mean': 0.32892122743796676, 'history_stddev': 0.10699387082671225, 'z_score': -0.05682711444087843, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': -0.19345354566161935, 'history_count': 52, 'history_mean': -0.1913348532065901, 'history_stddev': 0.041853499446830034, 'z_score': -0.050621632194000704, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}]"
