date,iwm_adj_close,vix_close,tnx_close
2001-05-07,35.203624725341797,24.860000610351562,
2001-05-08,35.384140014648438,24.440000534057617,
2001-05-09,35.167510986328125,24.350000381469727,
2001-05-10,35.203624725341797,24,
2001-05-11,34.994186401367188,23.540000915527344,
2001-05-14,34.986972808837891,24.260000228881836,
2001-05-15,35.329998016357422,23.709999084472656,
2001-05-16,36.008777618408203,21.889999389648438,
2001-05-17,36.380672454833984,21.469999313354492,
2001-05-18,36.521484375,21.229999542236328,
2001-05-21,37.153343200683594,20.760000228881836,
2001-05-22,37.333885192871094,21.350000381469727,
2001-05-23,36.467350006103516,22.079999923706055,
2001-05-24,36.846462249755859,20.569999694824219,
2001-05-25,36.575656890869141,20.600000381469727,
2001-05-29,36.106269836425781,22.139999389648438,
2001-05-30,35.63690185546875,22.760000228881836,
2001-05-31,35.781318664550781,22.639999389648438,
2001-06-01,36.203742980957031,21.590000152587891,
2001-06-04,36.676761627197266,21.379999160766602,
2001-06-05,37.189472198486328,19.579999923706055,
2001-06-06,36.95477294921875,20.389999389648438,
2001-06-07,37.110042572021484,19.670000076293945,
2001-06-08,36.894252777099609,19.920000076293945,
2001-06-11,36.405460357666016,20.700000762939453,
2001-06-12,36.495983123779297,20.700000762939453,
2001-06-13,36.445274353027344,21.450000762939453,
2001-06-14,35.536518096923828,23.120000839233398,
2001-06-15,35.753742218017578,22.809999465942383,
2001-06-18,35.482185363769531,23.170000076293945,
2001-06-19,35.373588562011719,22.340000152587891,
2001-06-20,35.789924621582031,21.709999084472656,
2001-06-21,35.840644836425781,19.379999160766602,
2001-06-22,35.192554473876953,20.020000457763672,
2001-06-25,34.946342468261719,20.670000076293945,
2001-06-26,35.482185363769531,21.200000762939453,
2001-06-27,35.826156616210938,20.879999160766602,
2001-06-28,36.278728485107422,20.010000228881836,
2001-06-29,36.894252777099609,19.059999465942383,
2001-07-02,36.061485290527344,18.760000228881836,
2001-07-03,35.844257354736328,18.920000076293945,
2001-07-05,35.373588562011719,20.090000152587891,
2001-07-06,34.721858978271484,21.629999160766602,
2001-07-09,35.047721862792969,22.479999542236328,
2001-07-10,34.395992279052734,23.25,
2001-07-11,34.395992279052734,24.010000228881836,
2001-07-12,35.239616394042969,22.090000152587891,
2001-07-13,35.409782409667969,21.139999389648438,
2001-07-16,34.812374114990234,22.909999847412109,
2001-07-17,35.50030517578125,22.610000610351562,
2001-07-18,34.830467224121094,23.600000381469727,
2001-07-19,35.120124816894531,22.510000228881836,
2001-07-20,35.120124816894531,22.340000152587891,
2001-07-23,34.866695404052734,23.739999771118164,
2001-07-24,34.287384033203125,25.239999771118164,
2001-07-25,34.486518859863281,24,
2001-07-26,34.993415832519531,23.010000228881836,
2001-07-27,34.939102172851562,22,
2001-07-30,34.884788513183594,22.690000534057617,
2001-07-31,34.841323852539062,21.620000839233398,
2001-08-01,35.373588562011719,20.559999465942383,
2001-08-02,35.264957427978516,20.090000152587891,
2001-08-03,35.174430847167969,19.889999389648438,
2001-08-06,34.685653686523438,21.889999389648438,
2001-08-07,34.721858978271484,21.010000228881836,
2001-08-08,33.943435668945312,22.319999694824219,
2001-08-09,34.287384033203125,21.75,
2001-08-10,34.251174926757812,20.549999237060547,
2001-08-13,34.540824890136719,20.420000076293945,
2001-08-14,34.649440765380859,20.479999542236328,
2001-08-15,34.60601806640625,20.909999847412109,
2001-08-16,34.830467224121094,21.540000915527344,
2001-08-17,34.287384033203125,23.840000152587891,
2001-08-20,34.667549133300781,22.870000839233398,
2001-08-21,34.070133209228516,24.399999618530273,
2001-08-22,34.522724151611328,22.440000534057617,
2001-08-23,34.070133209228516,22.229999542236328,
2001-08-24,34.794273376464844,19.709999084472656,
2001-08-27,34.667549133300781,20.559999465942383,
2001-08-28,34.287384033203125,22,
2001-08-29,34.142555236816406,23.030000686645508,
2001-08-30,33.711704254150391,25.409999847412109,
2001-08-31,33.994102478027344,24.920000076293945,
2001-09-04,33.671878814697266,25.850000381469727,
2001-09-05,33.436542510986328,26.350000381469727,
2001-09-06,32.658115386962891,28.610000610351562,
2001-09-07,32.053447723388672,30.989999771118164,
2001-09-10,31.807243347167969,31.840000152587891,
2001-09-17,30.232271194458008,41.759998321533203,
2001-09-18,29.743486404418945,38.869998931884766,
2001-09-19,29.022991180419922,40.560001373291016,
2001-09-20,27.918699264526367,43.740001678466797,
2001-09-21,27.393705368041992,42.659999847412109,
2001-09-24,28.240921020507812,37.75,
2001-09-25,28.584878921508789,35.810001373291016,
2001-09-26,28.161264419555664,35.259998321533203,
2001-09-27,28.613868713378906,34,
2001-09-28,29.03746223449707,31.930000305175781,
2001-10-01,28.889928817749023,32.319999694824219,
2001-10-02,29.206094741821289,31.180000305175781,
2001-10-03,29.87109375,31.340000152587891,
2001-10-04,30.169092178344727,31.969999313354492,
2001-10-05,30.016448974609375,33.389999389648438,
2001-10-08,29.743919372558594,35.119998931884766,
2001-10-09,29.496789932250977,34.830001831054688,
2001-10-10,30.525209426879883,31.600000381469727,
2001-10-11,31.015796661376953,31.5,
2001-10-12,30.917673110961914,35.270000457763672,
2001-10-15,31.033966064453125,35.310001373291016,
2001-10-16,31.451879501342773,32.880001068115234,
2001-10-17,30.561548233032227,35.080001831054688,
2001-10-18,30.365314483642578,34.950000762939453,
2001-10-19,30.743253707885742,34.110000610351562,
2001-10-22,31.019439697265625,32.25,
2001-10-23,30.815914154052734,32,
2001-10-24,31.015796661376953,30.950000762939453,
2001-10-25,31.706241607666016,29.459999084472656,
2001-10-26,31.706241607666016,28.420000076293945,
2001-10-29,31.070297241210938,31.639999389648438,
2001-10-30,30.416191101074219,33.459999084472656,
2001-10-31,30.924947738647461,33.560001373291016,
2001-11-01,31.470035552978516,32.310001373291016,
2001-11-02,31.252008438110352,30.709999084472656,
2001-11-05,31.706241607666016,30.5,
2001-11-06,32.160503387451172,28.799999237060547,
2001-11-07,31.942466735839844,29.129999160766602,
2001-11-08,31.869766235351562,28.620000839233398,
2001-11-09,31.760761260986328,27.440000534057617,
2001-11-12,31.887941360473633,29.350000381469727,
2001-11-13,32.469364166259766,26.469999313354492,
2001-11-14,32.792800903320312,26.559999465942383,
2001-11-15,32.669235229492188,25.559999465942383,
2001-11-16,32.701957702636719,25.069999694824219,
2001-11-19,33.068962097167969,24.459999084472656,
2001-11-20,32.880027770996094,24.120000839233398,
2001-11-21,32.767353057861328,24.190000534057617,
2001-11-23,33.243415832519531,23.25,
2001-11-26,33.414199829101562,23.790000915527344,
2001-11-27,33.305187225341797,24,
2001-11-28,32.723751068115234,25.899999618530273,
2001-11-29,33.686748504638672,25.180000305175781,
2001-11-30,33.287017822265625,23.840000152587891,
2001-12-03,33.068962097167969,25.770000457763672,
2001-12-04,33.832088470458984,24.079999923706055,
2001-12-05,34.577064514160156,23.020000457763672,
2001-12-06,35.067657470703125,23.709999084472656,
2001-12-07,34.802356719970703,23.489999771118164,
2001-12-10,34.199146270751953,25.620000839233398,
2001-12-11,34.3953857421875,25.299999237060547,
2001-12-12,34.449874877929688,24.870000839233398,
2001-12-13,33.835742950439453,25.909999847412109,
2001-12-14,34.222061157226562,24.629999160766602,
2001-12-17,34.878086090087891,24.260000228881836,
2001-12-18,35.187862396240234,23.290000915527344,
2001-12-19,34.914520263671875,22.579999923706055,
2001-12-20,34.367839813232422,23.670000076293945,
2001-12-21,35.060302734375,22.5,
2001-12-24,35.224308013916016,22.620000839233398,
2001-12-26,35.534088134765625,22.290000915527344,
2001-12-27,35.67987060546875,21.590000152587891,
2001-12-28,35.716316223144531,21.399999618530273,
2001-12-31,35.114959716796875,23.799999237060547,
2002-01-02,35.4393310546875,22.709999084472656,
2002-01-03,35.931350708007812,21.340000152587891,
2002-01-04,36.244770050048828,20.450000762939453,
2002-01-07,35.661636352539062,21.940000534057617,
2002-01-08,36.080768585205078,21.829999923706055,
2002-01-09,35.716316223144531,22.129999160766602,
2002-01-10,35.934989929199219,22.360000610351562,
2002-01-11,35.497634887695312,22.600000381469727,
2002-01-14,34.969188690185547,23.579999923706055,
2002-01-15,35.206100463867188,22.700000762939453,
2002-01-16,34.49176025390625,23.450000762939453,
2002-01-17,34.659404754638672,22.25,
2002-01-18,34.222061157226562,22.520000457763672,
2002-01-22,34.003387451171875,23.610000610351562,
2002-01-23,34.477161407470703,21.879999160766602,
2002-01-24,34.750522613525391,21.149999618530273,
2002-01-25,34.724994659423828,21.010000228881836,
2002-01-28,34.950950622558594,21.139999389648438,
2002-01-29,34.335041046142578,24.350000381469727,
2002-01-30,34.765090942382812,23.219999313354492,
2002-01-31,35.060302734375,21.090000152587891,
2002-02-01,34.859851837158203,21.120000839233398,
2002-02-04,34.039836883544922,24.870000839233398,
2002-02-05,33.908641815185547,25.450000762939453,
2002-02-06,33.529594421386719,26.090000152587891,
2002-02-07,33.092273712158203,25.110000610351562,
2002-02-08,33.966938018798828,23.260000228881836,
2002-02-11,34.116378784179688,21.780000686645508,
2002-02-12,34.189273834228516,21.620000839233398,
2002-02-13,34.513614654541016,20.850000381469727,
2002-02-14,34.076282501220703,21.770000457763672,
2002-02-15,34.025257110595703,22.370000839233398,
2002-02-19,33.365615844726562,24.430000305175781,
2002-02-20,33.930496215820312,22.659999847412109,
2002-02-21,33.205242156982422,23.799999237060547,
2002-02-22,33.802955627441406,22.860000610351562,
2002-02-25,34.014331817626953,21.840000152587891,
2002-02-26,34.174663543701172,21.680000305175781,
2002-02-27,34.331386566162109,21.489999771118164,
2002-02-28,33.966938018798828,21.590000152587891,
2002-03-01,34.805183410644531,19.959999084472656,
2002-03-04,35.351863861083984,20.5,
2002-03-05,35.432048797607422,20.299999237060547,
2002-03-06,35.862083435058594,19.940000534057617,
2002-03-07,35.898536682128906,20.040000915527344,
2002-03-08,36.261604309082031,19.270000457763672,
2002-03-11,36.268901824951172,19.840000152587891,
2002-03-12,36.21051025390625,19.590000152587891,
2002-03-13,35.904026031494141,19.459999084472656,
2002-03-14,36.068202972412109,19.200000762939453,
2002-03-15,36.214164733886719,18.420000076293945,
2002-03-18,36.418498992919922,18.930000305175781,
2002-03-19,36.652034759521484,18.159999847412109,
2002-03-20,36.075496673583984,18.459999084472656,
2002-03-21,36.681205749511719,18.149999618530273,
2002-03-22,36.414840698242188,17.770000457763672,
2002-03-25,35.973331451416016,18.479999542236328,
2002-03-26,36.37835693359375,18.129999160766602,
2002-03-27,36.717700958251953,17.700000762939453,
2002-03-28,36.524311065673828,17.399999618530273,
2002-04-01,36.560779571533203,18.729999542236328,
2002-04-02,36.327274322509766,19.159999847412109,
2002-04-03,36.068202972412109,20.200000762939453,
2002-04-04,36.21051025390625,19.780000686645508,
2002-04-05,36.159423828125,19.129999160766602,
2002-04-08,36.611892700195312,19.610000610351562,
2002-04-09,36.47686767578125,19.469999313354492,
2002-04-10,37.181102752685547,18.190000534057617,
2002-04-11,36.586341857910156,20.299999237060547,
2002-04-12,37.4000244140625,19.420000076293945,
2002-04-15,37.126346588134766,19.819999694824219,
2002-04-16,38.056781768798828,18.110000610351562,
2002-04-17,37.735698699951172,18.430000305175781,
2002-04-18,37.575141906738281,19.290000915527344,
2002-04-19,37.545978546142578,18.299999237060547,
2002-04-22,37.049739837646484,19.770000457763672,
2002-04-23,37.181102752685547,20.280000686645508,
2002-04-24,36.867290496826172,20.770000457763672,
2002-04-25,36.965816497802734,20.950000762939453,
2002-04-26,36.257942199707031,22.139999389648438,
2002-04-29,36.367420196533203,24.049999237060547,
2002-04-30,36.962188720703125,21.909999847412109,
2002-05-01,37.217571258544922,20.059999465942383,
2002-05-02,37.34527587890625,20.069999694824219,
2002-05-03,37.181102752685547,20.190000534057617,
2002-05-06,36.469558715820312,22.559999465942383,
2002-05-07,36.206874847412109,21.940000534057617,
2002-05-08,37.071624755859375,20.389999389648438,
2002-05-09,36.3966064453125,21.559999465942383,
2002-05-10,35.805503845214844,22.409999847412109,
2002-05-13,36.268901824951172,20.719999313354492,
2002-05-14,37.363536834716797,19.350000381469727,
2002-05-15,37.327037811279297,19.190000534057617,
2002-05-16,36.885532379150391,18.5,
2002-05-17,36.998645782470703,17.700000762939453,
2002-05-20,36.531612396240234,19.239999771118164,
2002-05-21,35.97698974609375,20.049999237060547,
2002-05-22,35.758064270019531,19.579999923706055,
2002-05-23,36.469558715820312,18.229999542236328,
2002-05-24,35.893081665039062,18.899999618530273,
2002-05-28,35.801841735839844,20.309999465942383,
2002-05-29,35.345756530761719,20.389999389648438,
2002-05-30,35.473476409912109,20.610000610351562,
2002-05-31,35.21075439453125,19.979999542236328,
2002-06-03,34.389755249023438,23.370000839233398,
2002-06-04,34.397071838378906,23.889999389648438,
2002-06-05,34.517478942871094,22.610000610351562,
2002-06-06,33.846099853515625,24.159999847412109,
2002-06-07,34.152606964111328,23.510000228881836,
2002-06-10,34.116092681884766,23.719999313354492,
2002-06-11,33.568809509277344,24.450000762939453,
2002-06-12,33.678249359130859,24.149999618530273,
2002-06-13,33.203929901123047,25.020000457763672,
2002-06-14,33.475017547607422,25.959999084472656,
2002-06-17,34.254268646240234,24.639999389648438,
2002-06-18,34.349376678466797,24.239999771118164,
2002-06-19,33.657947540283203,26.059999465942383,
2002-06-20,33.584762573242188,27.479999542236328,
